Moldova,TBD,Moldova Local Governance Program,"The Moldova Local Governance Program follow on activity will help local governments improve the provision of basic services and promote energy efficiency. This assistance will facilitate decentralization, an area of focus under the AA, and build citizen confidence that democratic institutions improve the quality of life. Local governments are the most trusted government entities in Moldova, where citizens have the most influence.","Democracy, Human Rights, and Governance",,$10M - $24.99M,N/A,Contract,N/A,2017,2017-08-19,2017-03-19,5 years,,,,,,,,,,,,,,
Morocco,Salya Yacoubi,Reading for Success--Formal Education Project,"National Program for Reading. To be competed on Education ABE - ACR IDIQ (SOL-608-16-000006). The goal of the National Program for Reading (NPR) activity over a five-year period is to support the Ministry of Education (MOE) to successfully oversee a national reading reform effort for Moroccan children in grades 1-4 by improving their reading skills, fluency and comprehension. This will be done under the Development Objective DO3 of USAID/Morocco?s Country Development Cooperation Strategy (CDCS) for 2014 - 2018 ?Enhanced Educational Attainment for Children at the Primary Level.?",Education,,$10M - $24.99M,ABE-ACR IDIQ,Task Order/Delivery Order (TO/DO),N/A,2016,2016-09-19,2016-05-25,5 years,SOL-608-16-000006,New Opportunity Not Previously Forecasted,,,,,,,,,,,,
Morocco,Najia Mesfioui,Support to label Commune Citoyenne Initiative,"Label Commune Citoyenne is a quality label designed for Moroccan municipalities that promote good governance practices. USAID has been engaged in a co-design effort of this locally-driven initiative along with the German Development Agency (GIZ), and several local NGOs. While this initiative is about granting labels to communes who meet a certain number of good-governance indicators, the difficulty is to support communes that are nearly eligible for the label but are lacking in one or more principles/indicators. Under this proposed program, USAID could provide the necessary support to some of these communes so that they can meet these principles. The proposed USAID program would focus on the principles of participation and transparency, which are interrelated and directly tie in to USAID/Morocco?s DO2: increased civic participation and governance.","Democracy, Human Rights, and Governance",,"$0 - $149,999",N/A,Grant,N/A,2017,2017-03-24,2016-09-01,,,New Opportunity Not Previously Forecasted,,,,,,,,,,,,
Morocco,Leila Belahcen,Local Graphic Designer companies support services,Graphic designer support services,Management,,"$0 - $149,999",N/A,Blanket Purchase Agreement (BPA),N/A,2016,2016-11-15,2016-09-16,1 year,,New Opportunity Not Previously Forecasted,,,,,,,,,,,,
Morocco,Najia Mesfioui,Civil Society Strengthening Program (CSSP),"CSSP mid-term evaluation. USAID/Morocco intends to conduct a mid-term performance evaluation of its Civil Society Strengthening Program (CSSP) which contributes directly to the Mission?s Democracy and Governance Intermediate Result 1, ?Increased civil society contribution to the public policy process?. This evaluation will serve the following purposes: 1. To provide the Mission with concrete evidence regarding to what extent CSSP achieved its goals at all levels of the results framework. 2. Determine any recommended course adjustments in the ongoing program and CSSP?s management structure.","Democracy, Human Rights, and Governance",,"$150,000 - $499,999",N/A,Task Order/Delivery Order (TO/DO),N/A,2017,2016-12-30,2016-10-02,1-3 months,,New Opportunity Not Previously Forecasted,,,,,,,,,,,,
Morocco,Leila Belahcen,LocalWorks Systems Mapping and Engagement services.,Local award to conduct an in-depth systems and stakeholder mapping in the area of gender-based violence to inform the potential design of a localworks program in Morocco. (see https://www.usaid.gov/partnership-opportunities/ngo/localworks for more information on USAID's localworks program).,Management,,"$0 - $149,999",N/A,Contract,N/A,2016,2016-12-15,2016-10-02,2 years,,New Opportunity Not Previously Forecasted,,,,,,,,,,,,
Mozambique,Marianne teixeira,Communications for Improved Health Outcomes - CIHO,"The purpose of CIHO is to increase the adoption of behaviors that promote health, prevent disease, and increase the utilization of health services, which contributes to USAID/Mozambique's Development Objective of improving the health status of Mozambicans.",Global Health,,$10M - $24.99M,N/A,Cooperative Agreement,N/A,2017,2017-06-26,2016-08-15,4 years,,New Opportunity Not Previously Forecasted,,,,,,,,,,,,
Mozambique,Judite Caetano,Integrated Malaria Project,"USAID/ Mozambique plans to design a new competitive bilateral agreement, the purpose of the new mechanism is to contribute to PMI`s and GRM goals to reduce malaria mortality in Mozambique through the improvement of service delivery of malaria in pregnancy, case management, BCC, Monitoring & Evaluation and Capacity Building at provincial, district and facility level support. The proposed program will support this objective by developing national and local capacity to scale up high impact and cost-effective interventions to reduce mortality due to malaria.",Global Health,,$10M - $24.99M,N/A,Contract,TBD,2017,2017-09-20,2016-08-29,4 years,,New Opportunity Not Previously Forecasted,,,,,,,,,,,,
Mozambique,Brenda Valdes,Climate Smart Agriculture Nacala Corridor,"The goal of this activity is to achieve the the reduction of poverty under the Feed the Future (FTF) Initiative by partnering with local communities and existing NGOs to increase productivity and incomes, while strengthening climate resilience. The activities will contribute to increased climate resilience in the FTF target areas in line with the President?s Executive Order 13677 on climate-resilient international development and the FTF global strategy.",Agriculture and Food Security,,$10M - $24.99M,N/A,To Be Determined (TBD),TBD,2017,2017-09-26,2016-09-20,5 years,,New Opportunity Not Previously Forecasted,,,,,,,,,,,,
Mozambique,Faizallete Sultan,Feed the Future Value Chain,"The award will focus on increasing agricultural productivity and expanding agricultural markets and trade in the 26 districts of the Feed the Future Zone of Influence. It will include technical services in order to increase the competitiveness of selected value chains, expand the number of enterprises that can compete and upgrade their products and services in selected markets, and improve relationships and linkages between those firms and other market participants throughout the value chain.",Agriculture and Food Security,,$10M - $24.99M,N/A,To Be Determined (TBD),TBD,2017,2017-03-30,2016-12-07,4 years,,New Opportunity Not Previously Forecasted,,,,,,,,,,,,
Mozambique,Faizallete Sultan,Climate Smart Agriculture Beira Corridor,"The goal of this activity is to achieve the the reduction of poverty under the Feed the Future (FTF) Initiative by partnering with local communities and existing NGOs to increase productivity and incomes, while strengthening climate resilience. The activities will contribute to increased climate resilience in the FTF target areas in line with the President?s Executive Order 13677 on climate-resilient international development and the FTF global strategy.",Agriculture and Food Security,,$10M - $24.99M,N/A,To Be Determined (TBD),TBD,2017,2017-11-30,2016-12-13,5 years,TBD,New Opportunity Not Previously Forecasted,,,,,,,,,,,,
Nepal,Ram Gurung,KISAN II,"The goal of FTF KISAN II is ?to substantially reduce global poverty and hunger. This will be accomplished by five objectives: 1) Improve agricultural productivity, 2) Strengthen the competitiveness, resilience, and inclusiveness of market systems, 3) Strengthened enabling environment, 4) Increase resilience of vulnerable communities through business literacy, and 5) Apply collaboration,learning and adaptation.",Agriculture and Food Security,,$25M - $49.99M,N/A,Contract,N/A,2017,2017-03-01,2016-09-30,,,,,,,,,,,,,,,
Nepal,Ajaya Parajuli,Combating Trafficking-in-Person II (CTIP II),"CTIP II will focus on human trafficking to support the ?Four Ps?: 1: Prevention ?Public agencies, local organizations and networks serving as frontlines for promoting awareness of human trafficking, increasing local livelihoods to mitigate unsafe migration and avoiding victimization. 2: Protection ? Judicial, law enforcement, and other relevant public and/or private entities providing counseling, skills-based training, legal support and other measures to empower victims of trafficking. 3: Prosecution ? more effective law enforcement and judicial systems that apply human rights-based standards in protecting victims and penalties for traffickers who victimize the vulnerable; and more effective application of both counter-trafficking and labor laws. 4: Partnership ? Coordination between the local and national government officials, relevant entities, and non-government stakeholders to strengthen combined efforts to combat trafficking.","Democracy, Human Rights, and Governance",,$4M - $9.99M,N/A,Cooperative Agreement,N/A,2017,2017-03-15,2016-10-15,5 years,,,,,,,,,,,,,,
Nepal,Ajaya Parajuli,SPPELP II,The project will support Nepal's polticial system that allows citizens to exercise meaningful choice to peacefully and democratically select leaders at each level of government; and members of Nepal's Parliament are capable of mitigating competing polticial imperatives and policy options to become more effective in decision making.,"Democracy, Human Rights, and Governance",,$10M - $24.99M,N/A,Cooperative Agreement,N/A,2017,2017-03-01,2016-10-15,5 years,,,,,,,,,,,,,,
Nepal,Ram Gurung,Nepal Community Reconstruction Program Construction IDIQ,Multi-holder IDIQ for firm fixed price construction services,Working in Crises and Conflict,236220,$150M - $299.99M,N/A,Indefinite Delivery Indefinite Quantity Contract (IDIQ),N/A,2017,2017-06-01,2017-01-16,5 years,,Combination of Changes,,,,,,,,,,,,
Nepal,Pradeep Neupane,Nepal Community Reconstruction Program A-E Services,A-E and construction management services for the Nepal Community Reconstruction Program. To be released under the A-E II IDIQ,Working in Crises and Conflict,,$10M - $24.99M,N/A,GSA Task/Delivery Order (GSA TO/DO),N/A,2017,2017-06-26,2017-01-16,5 years,,Combination of Changes,,,,,,,,,,,,
Nigeria,Abdullahi Sadiq,Strategic HIV and AIDS Response Program (SHARP) Nigeria,"The purpose of this flagship award is to improve the quality and effectiveness of high-impact, evidence-based HIV/AIDS interventions to meet state/LGA-specific goals and objectives. Specific objectives include the following: 1) Targeted and efficient HIV case identification and linkage to care and treatment; 2) Enrollment of patients on HIV/AIDS therapy with adequate adherence and minimal loss to follow-up; 3) Successfully suppress HIV viral load; 4) Offer specialized services that attract Key Populations (e.g. men sleeping with men, sex workers and people who inject drugs); and 5) Increase GON capacity to expand, oversee and finance HIV/AIDS and TB services.",Global Health,541990,$500M - $749.99M,N/A,Indefinite Delivery Indefinite Quantity Contract (IDIQ),N/A,2017,2017-07-14,2016-08-31,5 years,SOL-620-16-000014,New Opportunity Not Previously Forecasted,,,,,,,,,,,,
Pakistan,"Maria Hassan, A&A Specialist Juan Esteban Proano, A&A Specialist",Small and Medium Enterprise Activity (SMEA),"USAID/Pakistan intends to procure services of a contractor to provide technical and financial assistance to develop the Country?s small and Medium Enterprise sector, SMEA will support the enhancement of competitiveness of Pakistan SMEs by improving the business enabling environment, imporving Pkaistan's ranking on Doing Business Indicators, increasing access to technology, markets and finance, and building technical marketing, implementation and management services for SMEs by strengthening Business Development Service Providers. It also aims at setting up a Pakistan Challenge Fund to provide innovative and technology based solutions to development problems.",Economic Growth and Trade,541990,$25M - $49.99M,N/A,Contract,N/A,2016,2016-08-31,2015-12-22,5 years,AID-391-15-0000030,Combination of Changes,,,,,,,,,,,,
Pakistan,Muhammad Yasser,Architect & Enginneing Services Indifinite Delivery indifinite Quantity Contract,"Architect & Engineering Services IDIQ will provide broad technical support and advice to USAID/Pakistan, participating host government entities and regulatory bodies in overall institutional and infrastructure development including, but not limited to, policy, legal, regulatory, financial and commercial development and reform, feasibility studies, design and construction supervision, equipment and commodities provision, human resource development and training, operations and maintenance improvements, and private sector participation.",Management,541330,$50M - $74.99M,N/A,Indefinite Delivery Indefinite Quantity Contract (IDIQ),N/A,2017,2017-03-01,2016-07-28,5 years,TBD,Combination of Changes,,,,,,,,,,,,
Pakistan,Sohail Humayun,Let Girl Learn,"Through Let Girls Learn, the U.S. Government aims to build partnerships to lift up adolescent girls across Pakistan. The Let Girls Learn approach centers on three pillars: increasing access to quality education, reducing barriers to success, and empowering adolescent girls.",Education,611710,$10M - $24.99M,,To Be Determined (TBD),TBD,2016,2017-06-30,2016-12-31,,,,,,,,,,,,,,,
Pakistan,Sohail Humayun,Read Pakistan,Media Campaign to support Education,Education,611710,$4M - $9.99M,N/A,Contract,N/A,2017,2017-07-01,2016-12-31,5 years,,,,,,,,,,,,,,
Paraguay,Marco Ferreira,IDIQ for Human and Institutional Capacity Development for non-Critical Priority Countries,Provision of administrative and financial technical assistance to USAID/Paraguay?s major local implementing partner,"Democracy, Human Rights, and Governance",541990,$1M - $3.99M,N/A,Task Order/Delivery Order (TO/DO),Total set-aside,2016,2016-09-15,2016-05-02,2 years,,Cancellation,,,,,,,,,,,,
Philippines,Ester Pura,Evaluation of Pacific Global Climate Change Adaptation - ( to be issued under a RDMA Thailand IDIQ),This is an external third party evaluation of the overall performance of USAID/Pacific Islands' community-based Global Climate Change (GCC) portfolio. It will guide new project design and adjustments to current projects.,Environment and Global Climate Change,,"$150,000 - $499,999",N/A,Task Order/Delivery Order (TO/DO),N/A,2016,2016-09-30,2016-07-29,1 year,,,,,,,,,,,,,,
Philippines,Irene Narag,USPSC Deputy Executive Officer,USPSC Deputy Executive Officer,Management,,"$150,000 - $499,999",N/A,Personal Services Contract (PSC),N/A,2016,2016-09-30,2016-08-01,1 year,,New Opportunity Not Previously Forecasted,,,,,,,,,,,,
Philippines,Franco Joshua Calixto,CDCS Mid-course Stocktaking Analytical Support - ( to be issued under a RDMA Thailand IDIQ),"This award will involve a Country Development Cooperation Strategy (CDCS) stocktaking to provide the Mission an opportunity to revalidate its strategic approach, revisit core assumptions, and adapt implementation as needed.",Economic Growth and Trade,,"$150,000 - $499,999",N/A,Task Order/Delivery Order (TO/DO),N/A,2016,2017-01-15,2016-11-15,1 year,,,,,,,,,,,,,,
Power Africa,Justin DiVenanzo,Power Africa Expansion Nigeria Power Sector Program,Multiple Award IDIQ to further Power Africa's expansion Seed Task Order No. 1: Nigeria Power Sector Program,Environment and Global Climate Change,541611,$750M - $999.99M,,Indefinite Delivery Indefinite Quantity Contract (IDIQ),Partial set-aside,2017,2017-04-28,2016-06-29,5 years,SOL-674-16-000023,Combination of Changes,,,,,,,,,,,,
Rwanda,Bernard Mutembe,Youth Employment Project,The activity aims to increase stable employment for vulnerable youth in Rwanda.,Education,,$10M - $24.99M,N/A,Cooperative Agreement,N/A,2016,2016-10-31,2016-06-20,5 years,RFA-696-16-000003,New Opportunity Not Previously Forecasted,,,,,,,,,,,,
Rwanda,Geraldine Kyazze,"Sustainable Food, Agriculture, and Nutrition (SFAN)","Provide services and deliverables to sustainably increase smallholder farmers? incomes and improve nutrition through promoting sustainable agricultural practices, developing markets and increasing consumption of nutritious foods in Rwanda.",Agriculture and Food Security,541990,$25M - $49.99M,N/A,Contract,N/A,2017,2017-01-31,2016-08-01,5 years,,New Opportunity Not Previously Forecasted,,,,,,,,,,,,
Senegal,Maria-Teresa Marillat Roberto,Integrated Service Delivery and Health Behaviors (ISD-HB),"The flagship service delivery mechanism will ensure high impact interventions are implemented at scale in seven regions of concentrated investment. This mechanism will directly support the achievement of IR 1 (increased access to health services), and sub-IR 2.1 on SBCC to change norms and behaviors essential to sustainable improvements in health. This mechanism will also contribute to other key outputs in IRs 2 and 3, and will collaborate with programs in other sectors, including education, agriculture, water, sanitation and hygiene, and democracy and governance. The ISD-HB mechanism will also provide targeted assistance such as HIV prevention, care and treatment activities to the seven regions in which USAID support is being consolidated.",Global Health,,$50M - $74.99M,N/A,Cooperative Agreement,N/A,2016,2016-08-22,2016-03-04,5 years,RFA-685-16-000004,,,,,,,,,,,,,
Senegal,Khady Sadio,Governance for Local Development,The project will build capacity of local government in improving service delivery at the local level and will improve citizen engagement in good governance .,"Democracy, Human Rights, and Governance",,$10M - $24.99M,N/A,Cooperative Agreement,N/A,2016,2016-10-05,2016-04-18,5 years,RFA-685-16-000008,,,,,,,,,,,,,
Serbia,Albert Rexhepi,"Inventory, Reduction and Monitoring of Para-fiscal Charges in Serbia","The contractor will provide technical assistance and services, to help the Government of Serbia (GoS) in its stated intention to tackle its murky myriad of para-fiscal charges.",Economic Growth and Trade,,"$150,000 - $499,999",N/A,Contract,N/A,2016,2016-09-30,2016-07-30,1 year,,New Opportunity Not Previously Forecasted,,,,,,,,,,,,
Serbia,Branislav Bulatovic,Strengthening Judicial System,The desired end-state after these activities have been successful completed include the following: Judicial Accountability;Judicial Efficiency; Reduces Corruption,"Democracy, Human Rights, and Governance",,$10M - $24.99M,N/A,Contract,N/A,2017,2017-03-01,2016-08-30,5 years,,Change in Anticipated Solicitation Date,,,,,,,,,,,,
Serbia,Albert Rexhepi,Competitiveness Systems Strengthening,The objective of this activity is to eliminate obstacles to Serbia's competitiveness in order to generate export led growth and greater integration with Europe and global markets.,Economic Growth and Trade,,$10M - $24.99M,,Contract,TBD,2017,2017-04-30,2016-09-10,5 years,,New Opportunity Not Previously Forecasted,,,,,,,,,,,,
Somalia,Evans Mutende,New Education Activity,The new activity ?seeks to? increase equitable access to education for marginalized populations and ?also to enhance education authorities? abilities to manage and lead the education sector in Somalia?.,Education,,$50M - $74.99M,N/A,Contract,N/A,2016,2017-06-30,2016-11-01,5 years,,Change in Anticipated Solicitation Date,,,,,,,,,,,,
South Africa,Lauda Nel,Single Holder IDIQ Local - Education Evaluation Mechanism (REED),"Single Holder IDIQ - Education Evaluation Mechanism. To provide comprehensive evaluation services across the education portfolio, include performance and impact evaluations, sector analyses, and help establish a community of practice for primary grade reading research.",Education,,$4M - $9.99M,N/A,Indefinite Delivery Indefinite Quantity Contract (IDIQ),TBD,2016,2016-11-30,2016-05-09,5 years,,,,,,,,,,,,,,
South Africa,Lauda Nel,Practical Education Research for Optimal Reading and Management (PERFORM),"Education project to strengthen the capacity of the education system to support teachers in curriculum delivery, in order to improve learner outcomes in language and literacy.",Education,,$4M - $9.99M,N/A,Cooperative Agreement,N/A,2016,2016-11-30,2016-05-13,5 years,RFA-674-16-000005,New Opportunity Not Previously Forecasted,,,,,,,,,,,,
South Africa,Beatrice Lumande,Supply Chain Technical Assistance,Supply Chain Technical Assistance,Global Health,,$25M - $49.99M,N/A,Task Order/Delivery Order (TO/DO),N/A,2016,2016-09-30,2016-08-01,5 years,,,,,,,,,,,,,,
South Africa,Mahesh Kanjee,Southern Africa Energy Program (SAEP) (Power Africa & REED),"This activity will work to increase private sector investment in clean energy. It is envisioned that this mechanism will have activities centered around transaction advisory support, policy and regulatory technical assistance, and capacity building.",Environment and Global Climate Change,,$50M - $74.99M,,Contract,N/A,2016,2016-11-15,2016-06-06,5 years,SOL-674-16-000021,Change in Anticipated Solicitation Date,,,,,,,,,,,,
South Africa,Martha Zhou,Voluntary Medical Male Circumcision,Voluntary Medical Male Circumcision,Global Health,,$75M - $149.99M,N/A,Contract,N/A,2016,2017-02-01,2016-07-27,,,,,,,,,,,,,,,
South Africa,Yvonne Habulembe,South Africa Mission Support,South Africa Mission Support,Management,,$10M - $24.99M,,Contract,Total set-aside,2016,2016-10-30,2016-08-15,,,,,,,,,,,,,,,
South Africa,Thokozile Mokhele,Regional Political Party Strengthening,Regional Political Party Strengthening (REED),"Democracy, Human Rights, and Governance",,$1M - $3.99M,,Cooperative Agreement,N/A,2016,2017-01-01,2016-09-01,,,,,,,,,,,,,,,
South Africa,Beatrice Lumande,Support for Monitoring and Evaluation for Health,Support for Monitoring and Evaluation for Health,Global Health,,$1M - $3.99M,,Task Order/Delivery Order (TO/DO),N/A,2016,2017-03-27,2016-09-28,,,,,,,,,,,,,,,
South Africa,Paul Vacik,ENV: RESILIM Mid-Term Evaluation- (REED),RESILIM Mid-Term Evaluation,Environment and Global Climate Change,,"$150,000 - $499,999",,Cooperative Agreement,N/A,2015,2017-01-31,2016-09-30,1 year,,Combination of Changes,,,,,,,,,,,,
Sudan,Ketan Sood,Civil Society Building,Civil Society APS - Second Round of Concept Papers,"Democracy, Human Rights, and Governance",,"$150,000 - $499,999",N/A,Fixed Amount Award (FAA),N/A,2016,2016-08-31,2015-06-15,,APS-667-15-000001,,,,,,,,,,,,,
Syria,TBD,Syrian Livelihoods Activity,"Syrian Livelihoods Activity - expected to issue an Annual Program Statement to receive concept papers. Potentially up to three awards to be made, with a total potential value of $15.5 million.",Agriculture and Food Security,,$10M - $24.99M,N/A,To Be Determined (TBD),N/A,2017,2016-12-16,2016-08-31,3 years,TBD,,,,,,,,,,,,,
Tanzania,Oddo Linuma,Comprehensive Platform for Integrated Communication Interventions (CPICI),This activity will provide health social behavior change communication (SBCC) activities in Tanzania.,Global Health,,$50M - $74.99M,N/A,Cooperative Agreement,N/A,2017,2016-12-01,2016-05-24,5 years,RFA-621-16-000003,Combination of Changes,,,,,,,,,,,,
Thailand,Kornpreeya Paoluglam,SERVIR Coordinator,"The SERVIR Mekong Coordinator is responsible for a range of duties that focus on three major categories: 1) management of the new SERVIR Mekong hub; 2) partnership building, coordination and communication with existing SERVIR partners and collaborators, as well as engagement with potential future partners or collaborators; and 3) technical guidance and advocacy regarding use of geospatial tools and services (in particular those generated through the SERVIR program) to improve decision making and development outcomes.",Environment and Global Climate Change,541990,"$0 - $149,999",N/A,Personal Services Contract (PSC),N/A,2016,2016-09-26,2016-07-06,10-12 months,SOL-486-16-000016,New Opportunity Not Previously Forecasted,,,,,,,,,,,,
Thailand,Taniece Baldwin,Counter Trafficking in Persons in Asia (CTIP-Asia),"Counter Trafficking in Persons in Asia (CTIP-Asia) Asia CTIP proposes to establish a regional activity that focuses on transnational and regional challenges to combat trafficking in persons as well as provide all USAID operating units in Asia the option to issue Associate Awards for CTIP activities in Asia. Asia CTIP will provide a wide array of services and support to counter human trafficking in Asia and proposed objectives may include 1) reduce the risk of human trafficking, with a focus on vulnerable populations; 2) increase access to support for trafficked persons; 3) improve access to justice and remedies for trafficked persons; 4) strengthen learning around trafficking in persons and interventions; 5) improve coordination and cooperation between source, transit and destination countries; 6) leverage private sector engagement to reduce trafficking in persons in target sectors. Asia CTIP LWA proposes a Leader award of $21.5 million with a maximum ceiling of $103.5 million for Associate Awards.","Democracy, Human Rights, and Governance",541990,$75M - $149.99M,N/A,Leader with Associate Award (LWA),N/A,2017,2016-10-31,2016-07-29,5 years,TBD,Combination of Changes,,,,,,,,,,,,
Thailand,"Kornpreeya Paoluglam, Karittha Jenchiewchan",Laos Basic Education,USAID/RDMA is considering a development of a mechanism to address basic education needs in Laos.,Education,541990,$10M - $24.99M,N/A,To Be Determined (TBD),N/A,2017,2017-03-15,2016-08-15,5 years,TBD,,,,,,,,,,,,,
Thailand,Kornpreeya Paoluglam,Urban Adaptation Financing Activity,"This new activity will help increase the capacity of secondary cities in Asia, through targeted technical assistance and capacity strengthening, develop technically sound and investment-worthy adaptation project proposals and connect them to public and private sources of climate funding/finance",Environment and Global Climate Change,541990,$25M - $49.99M,N/A,To Be Determined (TBD),TBD,2017,2017-07-15,2016-09-15,5 years,TBD,New Opportunity Not Previously Forecasted,,,,,,,,,,,,
Thailand,Taniece Baldwin,Regional Innovation Mechanism,"USAID/RDMA is considering development of a Regional Innovation Mechanism to support the delivery of prizes and challenges, open innovation activities, and other activities to strengthen innovation ecosystems and support innovators in Asia, across a broad range of development objectives. The mechanism will provide a means of involvement and collaborative ideation by a wide spectrum of participants from higher education, civil society, and the private sector around core development challenges in the region.",U.S. Global Development Lab,541990,$10M - $24.99M,N/A,Indefinite Delivery Indefinite Quantity Contract (IDIQ),N/A,2017,2017-08-31,2016-11-15,5 years,SOL-486-16-000001,Combination of Changes,,,,,,,,,,,,
Tunisia,,Provides entrepreneurship training and firm-level assistance to build the capacity of SMEs in the interior.,PIO - Provides entrepreneurship training and firm-level assistance to build the capacity of SMEs in the interior.,Economic Growth and Trade,,$4M - $9.99M,UNIDO,Grant,N/A,2017,2016-09-30,2016-08-18,,TBD,New Opportunity Not Previously Forecasted,,,,,,,,,,,,
Tunisia,,Public Financial Management and Policy,To enhance public financial management systems and policy.,Economic Growth and Trade,,$10M - $24.99M,N/A,Task Order/Delivery Order (TO/DO),N/A,2017,2017-07-11,2017-01-27,5 years,,New Opportunity Not Previously Forecasted,,,,,,,,,,,,
Tunisia,,Community Resilience,Community resilience to counter violent extremism strengthened in selected geographic areas.,"Democracy, Human Rights, and Governance",,$10M - $24.99M,N/A,Contract,N/A,2017,2017-12-27,2017-05-18,4 years,,,,,,,,,,,,,,
Uganda,Fatumah Mutaasa,USAID Regional Health Integration to Enhance Services in Eastern Uganda (RHITES-E),"The purpose of this activity for Regional Health Integration to Enhance Services in Eastern Uganda (RHITES-E) is to secure services to support the design and implementation of a comprehensive, integrated investment in regional health, HIV/AIDS, and nutrition assistance. The activity will focus on maximizing the impact of the Government of Uganda (GOU), the United States Government (USG), and other investments in health services and systems using a district-based integrated package of quality health, HIV/AIDS, nutrition, and child development services to contribute to significant, measurable, and sustainable impact on the beneficiary population. The support to districts under Regional Health Integration to Enhance Services in Eastern Uganda will be complemented by linkages with national health programs and systems. This five-year activity targets 21 districts in Eastern Uganda and two districts in Karamoja (Kotido and Moroto) with an estimated total population of 5.33 million, and builds on previous USAID-funded efforts to address HIV/AIDS, tuberculosis (TB), family planning (FP), malaria, nutrition, and maternal, neonatal, and child health (MNCH) as well as other related projects in the Eastern region. RHITES-E is one of the upcoming USAID/Uganda activities for comprehensive regional health and HIV/AIDS programs to build on USAID health programs that are ongoing, closing or have ended. The overall goal of this activity is to increase utilization of health services and will be measured through progress in the following key result areas: (1) Increased availability of and accessibility to health services; (2) Improved quality of health services; (3) Increased availability of resources for public sector health services; (4) Improved organization and management of service delivery; and (5) Increased adoption of healthy behaviors and positive child development practices by communities in focus areas and target population groups.",Global Health,541990,$50M - $74.99M,N/A,Cooperative Agreement,N/A,2016,2016-12-30,2016-07-22,5 years,RFA-617-16-000007,Combination of Changes,,,,,,,,,,,,
Uganda,Liz Nabasirye,Professional A&E Services,Architect-engineer (A&E) design for the Saving Mothers Giving Life (SMGL) Phase II and improving infrastructure in up to five of Uganda?s Protected Areas (PAs)the USAID/Uganda Mission; under Global Architect-Engineer Services II IDIQ,Global Health,,$1M - $3.99M,N/A,Task Order/Delivery Order (TO/DO),N/A,2016,2016-11-30,2016-07-31,2 years,TBD,New Opportunity Not Previously Forecasted,,,,,,,,,,,,
Uganda,Godfrey Kyagaba & Peter Mugerwa,"USAID Regional Health Integration to Enhance Services- ? North, Acholi (RHITES-N, Acholi)","The purpose of the Regional Health Integration to Enhance Services ? North, Acholi (RHITES-N, Acholi) contract is to increase the effective use of sustainable health services in the Acholi Region of Northern Uganda. Working through a life-cycle lens, over five years this contract is expected to contribute to measurable improvements in key population-based national health indicators. RHITES-N, Acholi is one of the upcoming USAID/Uganda activities for comprehensive regional health and HIV/AIDS programs. By responding to disease-specific burdens in respective regions and concentrating increased resources on specific interventions in focus districts, RHITES-N, Acholi is expected to provide a significant, measurable, and lasting impact on key indicators such as HIV and malaria prevalence; maternal, neonatal and child mortality; met need for modern contraception; and child development outcomes.",Global Health,541990,$25M - $49.99M,N/A,Contract,N/A,2016,2017-04-25,2016-08-15,5 years,SOL-617-16-000007,Combination of Changes,,,,,,,,,,,,
Uganda,Fatumah Mutaasa & Carol Ssekandi,"USAID Regional Health Integration to Enhance Services- ? North, Lango (RHITES-N, Lango)","The purpose of the Regional Health Integration to Enhance Services  North, Lango (RHITES-N, Lango) contract is to increase the access and utilization of quality health services in the Lango Region of Northern Uganda, developing health systems to sustain these goals. Working through a life-cycle lens, over five years this contract is expected to contribute to measurable improvements in key population-based national health indicators. RHITES-N, Lango is one of the upcoming USAID/Uganda activities for comprehensive regional health and HIV/AIDS programs. By responding to disease-specific burdens in respective regions and concentrating increased resources on specific interventions in focus districts, RHITES-N, Lango is expected to provide a significant, measurable, and lasting impact on key indicators such as HIV and malaria prevalence; maternal, neonatal and child mortality; met need for modern contraception; and child development outcomes, as the activity builds health systems to sustain the local capacity to improve the availability of quality health care.",Global Health,541990,$25M - $49.99M,,Contract,no,2016,2017-04-30,2016-08-15,5 years,SOL-617-16-000011,Combination of Changes,,,,,,,,,,,,
Uganda,Carol Ssekandi,Power Africa/Uganda,Power Africa/Uganda is to support the Government of Uganda's (GOU) efforts to accelerate investments in clean energy (CE) as a means to increase electricity generation capacity and expand electricity access among rural and urban communities.,Economic Growth and Trade,,$25M - $49.99M,N/A,Contract,N/A,2016,2016-09-30,2016-08-15,5 years,,,,,,,,,,,,,,
Ukraine,Marina Orlova,ODG: Anti-Corruption Support to AC Champions (SACCI) Activity,"The purpose of the Support to Anti-Corruption Champion Institutions (SACCI) is to enhance institutional accountability and capability to deter corruption and to develop and support a citizen constituency for fighting corruption in Ukraine. USAID assistance will support strengthening Institutional accountability and mechanisms to fight corruption, as well as enhance communication on Anti Corruption reforms, and empower a core constituency of Anti-Corruption reformers to monitor corrupt practices in and actively collaborate with government institutions in fighting corruption.","Democracy, Human Rights, and Governance",,$10M - $24.99M,N/A,Contract,N/A,2016,2016-09-30,2016-08-01,5 years,,,,,,,,,,,,,,
Ukraine,Elena Parinova,OEG: Support for Reform and Privatization of State Owned Energy Companies,Support for Reform and Privatization of State Owned Energy Companies. This is a Task Order under PFM IDIQ.,Economic Growth and Trade,,$4M - $9.99M,N/A,Task Order/Delivery Order (TO/DO),N/A,2016,2016-09-30,2016-07-29,2 years,,,,,,,,,,,,,,
